source,xmlPath,metric,rawMetric,value
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[21]/McCabes_cyclomatic_complexity_per_line_of_comment[6],mccabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_line_of_comment,8.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[21]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,75.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[21]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[21]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,8.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[21]/lines_of_code[2],lines_of_code,lines_of_code,75.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[20]/McCabes_cyclomatic_complexity_per_line_of_comment[6],mccabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_line_of_comment,13.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[20]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,22.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[20]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[20]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,13.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[20]/lines_of_code[2],lines_of_code,lines_of_code,22.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[19]/McCabes_cyclomatic_complexity_per_line_of_comment[6],mccabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_line_of_comment,22.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[19]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,139.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[19]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[19]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,22.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[19]/lines_of_code[2],lines_of_code,lines_of_code,139.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[18]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,28.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[18]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[18]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[18]/lines_of_code[2],lines_of_code,lines_of_code,28.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[17]/McCabes_cyclomatic_complexity_per_line_of_comment[6],mccabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_line_of_comment,6.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[17]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,114.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[17]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[17]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,6.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[17]/lines_of_code[2],lines_of_code,lines_of_code,114.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[16]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,21.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[16]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[16]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[16]/lines_of_code[2],lines_of_code,lines_of_code,21.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[15]/McCabes_cyclomatic_complexity_per_line_of_comment[6],mccabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_line_of_comment,8.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[15]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,32.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[15]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[15]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,8.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[15]/lines_of_code[2],lines_of_code,lines_of_code,32.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[14]/McCabes_cyclomatic_complexity_per_line_of_comment[6],mccabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_line_of_comment,8.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[14]/lines_of_code_per_line_of_comment[5],lines_of_code_per_line_of_comment,lines_of_code_per_line_of_comment,33.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[14]/lines_of_comment[4],lines_of_comment,lines_of_comment,1.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[14]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,8.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[14]/lines_of_code[2],lines_of_code,lines_of_code,33.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[13]/lines_of_comment[4],lines_of_comment,lines_of_comment,0.0
/home/NETID/kyryllk/497finalprograms/FinalizedReadyForMetrics/ProgrammabilityMetricsOutput/SugarScape/HPX/raw/cccc/anonymous.xml,CCCC_Project/procedural_detail[2]/member_function[13]/McCabes_cyclomatic_complexity[3],mccabes_cyclomatic_complexity,McCabes_cyclomatic_complexity,0.0
